ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
210.05381716295742,0.29489560717227914,14.553268619125141,0.22242750709697684,0.6262975712904206,0.32733483936146424,-0.27156719371582083,0.6736476869431061,-1.1724499405534725,0.5005135566304378,19.012096,19.342981,18.405993,0.93698883
209.90166084068497,0.13153187663076032,14.407355163241894,0.11176017553432718,0.4102239662805326,0.15828503875219238,-6.857225238714264,0.30547747394875724,-1.7831249305194707,0.23547121901617074,17.85253,18.21149,17.332928,0.8785629
210.01916189949134,0.6225651845636038,14.435666048817767,0.5639812685563708,1.1887486658256616,0.8174934356699896,-16.704508397987752,1.2371597502763747,2.1456635913558046,1.0394754758320968,19.914494,21.019207,18.772549,2.2466583
209.9427291010976,0.45658876814610155,14.648524997366911,0.40674435301027595,0.11088988613906367,0.5538305336854017,-0.771646676761735,0.9123380034074523,-1.8869292729584384,0.7439710571602476,19.625765,19.52102,19.309544,0.21147728
210.0909247794878,0.3090961128712985,14.62061406891431,0.22360262651208013,1.7973677772301684,0.35992295839522254,-30.871516895129766,0.7051205774043987,-30.850791419585697,0.4569308211944909,18.899323,20.002449,17.563364,2.439085
209.93398917937685,0.30065679800983564,14.35496890769709,0.2591851449548937,-0.25242397929817034,0.37999660151072545,-1.2830085682999515,0.5671342144976628,-6.900585861875431,0.4764407486110326,18.817272,19.080976,18.403286,0.6776905
209.8999864870177,0.24102682407936338,14.494001038547506,0.19792193289274868,-0.048199194146106655,0.28650961759337884,2.58581790828758,0.5525271527116332,-12.849565622617282,0.38554836655411945,18.716658,18.919447,18.228493,0.6909542
210.13222468817403,0.11684571752963549,14.567517579052044,0.08396060267708491,0.1493062549702593,0.12959320591102885,-5.190097187287822,0.24998524265885655,-3.9102084868407814,0.16514100370263565,17.655521,17.90672,17.168127,0.73859215
210.10799571402274,0.08041534302736328,14.691325836509106,0.06836145680622065,0.32097943213964775,0.09225002322799539,9.426920725776608,0.19193328083663858,-14.958025112886235,0.14528537364092806,16.826357,17.148104,16.316431,0.83167267
210.19097277420948,0.12643357401201757,14.59190338754683,0.08936028112796764,1.6541085739158858,0.14316320974769947,7.92750862925229,0.2541796065417606,-17.349255057965877,0.16821932278472707,17.720127,18.655952,16.70582,1.9501324
210.10934550900856,0.2102565057866128,14.576201619097047,0.14705917581752675,0.07337347866880677,0.2415403736293686,-9.268706655876969,0.4380567257873551,-7.383144541805895,0.2921053103582053,18.251678,18.64105,17.634266,1.0067844
209.98631015070467,0.41181678949370926,14.421198649896725,0.34212875603312565,-0.05779510143868526,0.5083832469833462,1.3887540340145517,0.8371302866029662,-6.426997199261259,0.6853764989636141,19.206007,19.603012,18.568016,1.034996
209.81166804894937,0.2138257376765637,14.496456838150552,0.17288468352698164,1.1373188537400751,0.26191303433244995,-15.12279740539407,0.46625573458901187,10.242309685420869,0.3160752194425344,18.395124,19.380499,17.272686,2.107813
209.82406181083206,0.7476599944036291,14.493596182722985,0.5401265865973102,0.808583288317501,0.8173946718712253,-21.9072590583658,1.6361825633170735,-4.039875854013756,0.9528920033029031,19.969082,20.789145,18.688866,2.1002789
210.003118129209,0.5497631898409416,14.591387974596794,0.42777039408198236,0.025975340574149276,0.6236325562950235,-2.6694299938216552,1.2689721923618298,-1.3570918066061406,0.9645751780224241,19.874983,19.710842,19.740538,-0.02969551
209.8359004099718,0.42776403801557317,14.412649859586118,0.265561403094358,-0.37417310706701656,0.4226463617568867,-5.44591017800455,1.0968724830598449,-16.349408738276033,0.5311752559964451,18.946127,19.251375,18.424341,0.827034
209.93818319889513,0.20729954428263928,14.484466627116493,0.15978154633431005,1.6205883439321622,0.2501292791269601,-9.883095871753195,0.4975532617065032,13.611074034293496,0.3512152138163816,18.366571,19.540447,17.273108,2.2673397
209.98995873853272,0.6001611001673408,14.459914620026778,0.4950744520505952,1.1210854384065174,0.7247108495192331,-10.248329803660194,1.2446052282622302,-1.0837706975359123,1.0138945726014763,19.791637,20.376453,18.865429,1.5110245
209.83466273184803,0.15592664709833684,14.488270665864743,0.11878354104941967,0.13458949936702178,0.1790618133714125,-12.27330020564073,0.3309680981105996,-2.587052899099747,0.21816515586710197,17.843248,18.099117,17.386028,0.713089
210.0276933173304,0.6163682315506067,14.480448376928102,0.49773023690211443,1.6238954298177155,0.7462258041575156,-0.5303284603547358,1.3026540827449091,4.902824446846736,1.0059490542892175,19.76304,20.79072,18.51234,2.2783794
209.98506703873014,0.44870376356574254,14.599147388614716,0.3125188532660764,1.568788108985872,0.4879795935645324,1.2038367706305788,0.9307453279580388,-7.295729308149828,0.628595808212203,16.406229,16.961937,15.477439,1.484498
209.95304639222437,0.04659395808780808,14.5800505438608,0.03701418258180604,-0.03549797456750231,0.050905294996776915,-0.38936439931568756,0.10706174226612197,-0.7973026340746434,0.0829927649163554,15.707047,16.516937,14.81277,1.7041674
210.00688348924686,0.2292577568705814,14.415194429301595,0.18997757387869796,0.22664410295874243,0.27466491582075847,-12.068816116220273,0.4524252458687306,-11.386914993690864,0.37289065797989634,18.645731,19.053751,18.053362,1.0003891
209.94641540867758,0.06879706548508249,14.65252421976782,0.05983782662037092,0.5336220633760241,0.08230336223678908,1.2121855280061793,0.14169581362240768,0.16494359860481608,0.1284069549269825,16.712303,17.06106,16.17681,0.88425064
209.91401507287262,0.5367586236807953,14.44400640327242,0.44670696602037135,0.264306744989567,0.660661395680529,1.0995178786028308,1.2039513905462957,-3.9721746760313,0.8877050261713549,19.905878,20.426735,19.243849,1.1828861
210.01526822647168,0.1492239669589947,14.414963250382524,0.1233156951852001,1.909718362797046,0.17795539376558564,7.536378009991017,0.3009298803355206,0.4098566416339865,0.24479928627088987,17.974735,19.231627,16.836973,2.3946533
209.99869228784812,0.43938054507781554,14.45941243371066,0.37131836058960693,-0.20121861960557266,0.5120043827584562,-0.931081150430966,0.9934180467002427,-0.8618896586732459,0.8207701162817537,19.455622,19.364382,19.122845,0.2415371
209.96726947745816,0.4368505256710841,14.477139328085949,0.320829736119458,1.0851999351123147,0.5200638254658405,-20.51606104324545,0.9498360357610143,-1.4644587456509595,0.6400995936733332,19.366653,20.418615,18.351427,2.0671883
209.9217683034407,0.12347868859171876,14.552588689550204,0.09632612503081324,0.4133188237397047,0.13756287279362775,-8.688082253320513,0.2621195187233484,-12.41612431270696,0.18750431569208387,17.584188,17.906239,17.05166,0.854578
210.06284457770815,2.2792225295260833,14.561735719465185,1.8898207822302917,,,,,,,19.711813,,,
210.06182578961455,0.3444311224771971,14.485982186555912,0.2745728214644586,0.5428882848300997,0.38246168144309645,-8.8429213651425,0.7007644205369472,-4.716365072355505,0.6193992609433129,19.244818,19.551657,18.679684,0.87197304
209.91685276437605,0.06390181378421246,14.434986995319168,0.05159721677841334,0.5599352298848275,0.07409598920933885,-0.6052040694599441,0.13378314033463276,-2.4269552188947885,0.10150225005309368,16.408182,16.750198,15.898404,0.85179424
209.88987163647582,0.4211371501884385,14.512377472221166,0.32753985678808895,0.778747168718049,0.49810892200389373,-4.946830821105606,0.8968054660292053,-5.260143584501834,0.6002296976813651,19.500065,19.619173,19.021791,0.5973816
210.09488827576274,0.1641608034766557,14.489023571139859,0.11608108016334505,0.1010162143789706,0.18200124447723023,-3.933845423802997,0.3499778684715743,-2.415872111385991,0.23563325397524915,18.18283,18.443726,17.700424,0.7433014
210.05099496326093,0.16645126028809756,14.531099125065797,0.1257639096335508,0.08141271095870205,0.18470628385603693,-9.590334731581688,0.37276407712623577,-0.19208836552846303,0.27762422990089736,18.184774,18.40767,17.702402,0.70526695
209.92576675677608,0.2971225907058516,14.495078673638796,0.24084041852642932,-0.33769689628068694,0.3568209981816216,-0.4451142502532609,0.6661718435221111,-1.8693443118449329,0.49419499238276693,19.068464,19.51987,18.445288,1.074583
210.0462935441872,0.10540359021236433,14.55021101735542,0.07977117698020683,0.8547295293366342,0.11711886577049337,-10.304351447142892,0.23817848855768,4.155013043647607,0.1754465877948828,17.430128,18.188156,16.560867,1.6272888
209.9180462854745,0.3809697979434899,14.512246046732907,0.2987768998772728,1.078939971015519,0.4436187722647458,-12.872115843418705,0.8604446671665458,3.659973249487795,0.608932744090059,19.190485,19.85313,18.292048,1.5610828
210.05333577507585,0.17790674339767049,14.542498178278189,0.1318160363271064,1.380367898934663,0.20168246932608966,2.4879370471872466,0.3981240444968477,-6.863377512059395,0.28101101818715307,17.702606,18.39733,16.829468,1.5678616
210.13126568978893,0.06546457431675054,14.56765433375048,0.04784706213673395,-0.020035551231526217,0.07309080728394111,-0.30827113510402243,0.1389425188136127,-1.0825736141671312,0.09443955387247817,16.622427,17.184467,15.87131,1.3131571
210.08374739754308,0.13940319581173935,14.489842774526512,0.10581931174807584,1.9810699145928,0.15554135117803589,-2.428200482493719,0.2943483817695134,-12.801667274944673,0.22969711861369235,17.83044,18.889675,16.769373,2.1203022
210.04525255143702,0.6070138890414409,14.3246208069028,0.47916556099044416,0.5075574760087981,0.7592407309281037,5.106494721543162,1.0274158567367877,-7.665500341390816,0.8997616686788285,19.872784,20.870235,18.749025,2.12121
209.95405538888605,0.15103888900299756,14.501722344334908,0.10659994108674645,-0.28714625300988356,0.15663145921314825,-0.22450163611634685,0.3778809625205526,-1.2263172273474616,0.23068420122563538,17.505655,18.00868,16.82669,1.1819897
210.00445734082732,0.08961085975170276,14.614304901233048,0.07121282261285271,0.017932740230300292,0.10177328994912908,-0.4474582044617759,0.18968978310790197,-1.0611723586125108,0.15602151492791805,17.176434,17.73006,16.437666,1.2923946
210.04285362898014,0.08228633879492192,14.522146427959065,0.06589331674638194,0.7089066682013934,0.0955292479198473,-13.43238594650083,0.18170181586077044,-43.65805151685843,0.14513936525132298,16.91171,17.375553,16.284346,1.0912075
210.07769648712295,0.14413830129761096,14.556417460938462,0.10118877225955075,0.26684932140887335,0.15841763734528716,-5.301747302649372,0.31479983220488184,2.0592796005029474,0.20791891865896747,17.920084,18.233324,17.35478,0.87854385
209.85353681183824,0.16565516259067592,14.426050935594178,0.1403954918008833,0.09127812520798072,0.2114899130416315,-7.9892260417755265,0.37052119178286735,-13.340146699536996,0.26697545907956266,18.175606,18.510998,17.618343,0.8926544
210.0442110045669,0.4127298929365968,14.63995459502493,0.3057908273774141,0.2795056067157388,0.47137814201758177,0.8662476916582308,0.8908362345043588,-0.08815899489218698,0.6152350256239724,19.386747,19.41243,18.718346,0.69408417
209.85510247485504,0.15819518252756798,14.613249073605168,0.11720249076098592,3.4328541448038354,0.19198473600265467,3.202413665242341,0.28296737076426953,-28.799268355194542,0.205019552546186,17.79628,19.256655,16.585724,2.6709309
210.06493188960013,0.28351149101191125,14.668724915050397,0.18930684281865495,0.8679933556656237,0.31369249354346423,-14.519909472777934,0.6025585490417158,2.7326060542688095,0.39107616238444165,18.852247,19.61921,17.77281,1.8463993
210.01444940908632,0.5536049029225759,14.34738141183881,0.460258681603881,0.34206836762290066,0.6906649785787369,-2.609772397022106,1.001216167906779,-0.2914832423847058,0.8721161968915314,19.814693,19.955801,18.784155,1.1716461
209.94042844160555,0.396457692023587,14.475005949814806,0.32976070940932223,-0.07990056481072144,0.4828528033501936,-1.8418768094436755,0.8712552074057048,-5.883378971886285,0.6815759059998352,19.44129,19.641884,18.89936,0.7425232
210.062048358102,0.07099403447782397,14.55984521015926,0.050511038565374235,0.7580922788349316,0.07693254969384146,-15.176159295546693,0.1499953800264178,-10.220171744933435,0.11125882017969843,16.557905,17.009695,15.93144,1.0782547
209.9621271469889,0.06904641350886669,14.500773160524464,0.05941211159092727,-0.06914773540104573,0.0799347738108751,-0.827233721260593,0.16925543495272147,-1.1055527193015682,0.15390397124635133,16.523432,17.156916,15.738837,1.4180784
209.8982864370096,0.27024748138226495,14.598938413037455,0.22499864335372896,0.15953279654212496,0.32456976786686137,-0.3306704567804194,0.5495102864355168,-0.5589818894331933,0.4375601948017871,18.991673,19.168718,18.44785,0.72086906
210.02338140566778,0.593848672239277,14.438570430876492,0.47743637312692827,-0.8959834255972211,0.7379256298277963,1.8283355530257297,1.153129087693869,-2.9640292243575668,0.9259086510352355,19.947319,20.26257,19.40436,0.8582096
210.08673505026735,0.0553038459790362,14.58091654156252,0.04081175591052019,2.2641338834372684,0.06143027664686068,16.19807559857583,0.12600180587035364,-31.435269749369855,0.08599083174710187,16.273157,17.178997,15.323312,1.8556852
210.06911982210076,0.4765452019644643,14.591667365370276,0.3348943708912295,0.05582947413951068,0.5258932877286422,0.23083763409796776,1.110906286690031,-0.8934421859577252,0.7134596186248598,19.662815,19.653719,19.30247,0.3512497
210.03055088176944,0.3173464319133173,14.530932022843785,0.2496642705028324,1.1647081555985679,0.37212854277461044,-10.99496257962713,0.7183623095565242,15.595024542666387,0.5438572043678238,18.891552,19.846457,17.732763,2.1136932
209.9064727433718,0.5775614304476763,14.650099751994995,0.4220822538771313,0.08293218911305725,0.6992211591738475,1.023477058196382,0.9965138382983117,-6.577706007498776,0.7844927186405477,19.584467,20.656553,18.312202,2.3443508
209.95138131581763,0.15112333717157303,14.601743430782088,0.12642197328259275,1.7950224551586627,0.1801310446986897,-9.464582846948728,0.30283544964204473,11.307921046962619,0.2502944691047479,18.051527,19.095377,16.990585,2.1047916
209.83681187297515,0.1274975843398702,14.440242389253953,0.1031510156345028,0.32676378916716325,0.15610030075258619,-26.470255376775317,0.2745368030245107,-5.017301340939039,0.18649360346871283,17.677353,17.912634,17.24191,0.67072296
210.060673002914,0.0999926116556555,14.59797466502108,0.07214282077639496,0.08547625092732337,0.1102673668126485,-0.5380464025724856,0.23113958662619796,-1.0506445836001428,0.1513133978006801,17.39999,17.958982,16.680183,1.278799
209.89771725886214,0.5239425409225177,14.639054848260301,0.36911641201952067,-0.19343911338077913,0.6402567270540674,-3.4463775899472093,0.8429542764221095,-5.848480911191369,0.6644278524655446,19.485224,20.072311,18.632956,1.4393559
210.14375999150099,0.37718826770102204,14.637884285236632,0.2610050234252713,2.721449371439408,0.39994412640936433,6.051704670833411,0.877916970061892,-15.02881187309373,0.5205642813560537,19.094687,20.624834,17.81138,2.8134537
209.8198192909859,0.2869182946862099,14.428073871410161,0.23304423835101423,1.005698721093975,0.3555392769551593,1.556690126695659,0.6120280677281684,-11.804224197301279,0.4043894817573102,18.764324,19.616428,17.829813,1.7866154
209.98903766147723,0.6112419149162037,14.436586742365357,0.5063106036241505,0.5226691917038248,0.7235247110139542,2.136405812374868,1.3194699922638549,-10.346945953681255,1.0510393375688378,19.82586,19.54991,20.194283,-0.64437294
210.0897589822947,0.4148455125656502,14.624649769331374,0.2983969290275752,-0.6769453196820563,0.4769073031450139,-0.4136525069561092,0.9886336581478841,-0.7163938458680962,0.6358594383054399,19.57535,19.57688,19.000376,0.57650375
209.86056783412252,0.29944766200614614,14.445900619238335,0.2297432982535477,0.3900129110312397,0.33861778055075326,-6.277280628116218,0.7083364901870308,-6.979620416327183,0.4866666399168796,18.783846,19.027273,18.29785,0.7294235
209.89510040924785,0.4914350270866828,14.486010227062183,0.39007938015818056,2.988538166185439,0.5889926719032027,0.514496815629359,1.1014534906988935,-75.58847372832898,0.7492243548763687,19.659487,20.716728,18.24958,2.4671478
209.98629031180624,0.2540123185455467,14.602858832106651,0.18689468153851857,0.8854690177556591,0.28951463085839757,-8.036486274112194,0.6218870015739489,14.732240075650669,0.4202253008845693,18.617273,19.29618,17.723675,1.572506
209.96166702264946,0.6550201060254545,14.478551604525126,0.5374691409847001,5.262752277690231,0.7741059000912821,-129.53078093755525,1.5115219678210206,12.004076079375412,1.1181274261177117,19.997583,20.160015,19.609175,0.5508404
209.94307231759856,0.5623719913444135,14.419950542720612,0.4670735418020847,0.24055602302425694,0.6938693658820164,-0.8977344320528091,1.1971005573568856,-2.0906027030187677,0.8925142785166095,19.938349,20.292423,19.365486,0.9269371
209.93294899688246,0.5541407334957842,14.483311400755367,0.4123280051372299,0.9470165785836339,0.6428202802578661,-11.342579654046082,1.3095523570590772,-3.4625576313034303,0.8729643163771853,19.644909,20.947292,18.447884,2.4994087
210.2015795054218,0.1719233697420891,14.389134880026404,0.12738737240544862,0.4892051750296366,0.20180047158889433,-6.148730125307032,0.3031211136524772,-7.196615843649154,0.23695353883056566,18.132185,18.382357,17.6451,0.737257
210.1693748770916,0.46366902431238727,14.628919189304806,0.3186114036628293,-0.9599360241125431,0.5138186633045501,1.0624584416357459,0.9927897611598229,0.23126672509030974,0.6274955817645791,19.674992,19.571075,19.422737,0.14833832
210.06843985569412,0.18993513771414158,14.633401978071053,0.15245808588411217,1.8896143269055017,0.22162135211408077,6.719115938986545,0.41217311947332524,-16.762692661031906,0.2923830494673178,18.231632,19.397724,17.070663,2.3270607
209.96786042092575,0.3039628073868978,14.480778560368648,0.2518814131412599,1.0967997221711245,0.3744769152983749,-14.885510100846355,0.6448715890577786,1.4501062986860918,0.5161798474191894,19.036991,19.836811,18.05875,1.7780609
210.16214873222648,0.31749891271650826,14.598675798058506,0.2534606160537398,0.5042130845999399,0.3707699968501473,-1.579534349849777,0.7121469516850485,-4.171527890936835,0.5168356427388872,18.754578,19.099749,17.93413,1.1656189
209.99907956907953,0.4225288682215018,14.641910981440057,0.33376776778800066,-0.5753731641500087,0.48486834441393245,-10.284228912842902,0.9291231536976738,-1.5822530409797344,0.7466845318918961,19.610184,19.421854,18.817446,0.60440826
210.13757271284496,0.5453789996795378,14.58446833424296,0.3822687933455394,2.384183998560461,0.5917833002599913,4.824044230952372,1.2351413595937755,4.979572144122713,0.8135820471356561,19.72004,20.977688,18.364786,2.6129017
209.938813512635,0.16341400831886746,14.488322548676358,0.1373140590445709,3.841028769714692,0.20433930171574882,-35.72814108509792,0.36447996067245303,7.204255207774736,0.282469075852189,18.019474,19.33156,16.859497,2.472063
210.02408221636244,0.2613140344170085,14.483236001872323,0.21570031392066533,0.30601344668707664,0.31611977870259345,-10.66662350812193,0.5622019108682969,0.6260163164290155,0.4502514549486814,18.805233,19.05099,18.270226,0.7807636
209.9798602436471,0.5880704411271325,14.3007141005503,0.48457066458239306,1.94062484845081,0.7448011334064444,-11.207658089535181,1.0459031454950931,0.8964863991335121,0.880481651082283,19.761173,20.533772,18.653648,1.8801231
209.94954067778053,0.3652606268095224,14.645273910781642,0.2969779873348965,1.2724963238331406,0.4528666795641647,-37.04210652128481,0.7314239656249936,-12.41953045126538,0.5888991306815771,19.43793,20.152357,18.359674,1.7926826
209.82761545931578,0.21374097559307406,14.459823618941439,0.17581006731664287,0.27503047642800327,0.26767742932723454,0.028663732285458807,0.45186896757416123,0.1712406912277064,0.31252669619053136,18.521887,18.559315,18.126757,0.43255806
210.04429281374502,0.12695766975641704,14.602124140156347,0.08874258698714052,-0.02381789485517173,0.1307259766662347,-11.398926028607056,0.32027590769369046,-9.85193854430847,0.20455993153471375,17.644073,17.849194,17.217094,0.63209915
209.94367264565557,0.44810042291209107,14.580050638541396,0.3520605390248161,0.10848024615189661,0.5208392699765602,-1.7299507791473823,1.0210345085353354,-8.422647372103476,0.7438303088559317,19.547571,19.139158,18.53855,0.6006088
209.8799295017468,0.06224232598126852,14.411871981333826,0.050989398996176535,0.8404599795432744,0.07517449684850981,-14.004255098921776,0.13113625764784326,1.1734101522636515,0.09913480853300453,16.427801,16.996756,15.71799,1.2787657
209.96095960596344,0.23101094894269944,14.486425805575283,0.1898557841551835,-0.07757157921374441,0.2733246347661387,-0.4471075403429303,0.5104735429663563,-1.052925968293495,0.4012182054127539,18.56588,18.934752,17.815908,1.1188431
209.83900161840276,0.1265085041425295,14.601766102754757,0.08401953507404779,0.7607133089764211,0.15421207081678656,-2.452196307623487,0.1788859708110885,-2.281611744288596,0.1339833632700948,17.070187,17.604704,16.36697,1.2377338
210.20233819535653,0.3325997871897943,14.625532759139348,0.22487138640326246,1.350858475586131,0.3718473260454876,-22.729041135342296,0.6692163238347968,-5.359510802275283,0.4277525965100712,19.095882,20.156158,17.836838,2.3193207
210.16810774943954,0.647059090178279,14.470793654630123,0.41988905900972984,0.7154520678272238,0.680972998811948,-2.507573519593177,1.2877104579502503,-4.170800748464963,0.8102594420003542,19.98313,20.389591,19.225992,1.163599
209.9258653236854,0.13523351089390773,14.416977917350057,0.1092146789773623,0.8991612982440992,0.16114711473242677,-5.828534731633162,0.2944304239418773,-7.695093319315914,0.21444429322970432,17.860485,18.908157,16.843569,2.0645885
210.1592073203538,0.3069462306442239,14.395979908773267,0.20821465623709537,1.5053948561629305,0.3465259021998575,-11.844664839498309,0.5363313096479247,13.703208917050269,0.38403239928636285,19.074244,20.466288,17.847809,2.6184788
209.9469706131248,0.5842798546316645,14.465609869617298,0.4184892362247214,0.14811286038198504,0.6349811117073352,-0.580334612223294,1.3517533293291755,-1.9840900913966621,0.8552907440106197,19.529457,19.325233,19.00025,0.3249836
210.09840471846852,0.5570630919652844,14.622133368118101,0.3967170675590552,0.09780042587168955,0.6384664164984734,-7.4433227031777935,1.335250412339416,-2.3769156161667886,0.8726245632635071,19.97144,20.284988,19.175585,1.1094036
209.96387977860002,0.43495780581718446,14.651620020238527,0.3818517742318342,0.23810200779584717,0.5298413987143562,-1.5949470435057305,0.8666841716803785,-2.0679034988782963,0.7587778986117937,19.617851,19.72313,19.282005,0.44112396
209.8910210313971,0.12474497050530062,14.486692034941436,0.09872198261969248,0.2347039945785089,0.14784104777183568,-7.192567099232858,0.2790518161812257,-1.1739148482065611,0.19672099980732635,17.61955,17.962076,17.088993,0.8730831
210.15970047285253,0.11879672595622091,14.62459465546183,0.08720104246769318,-0.16547070160360253,0.13685152201682838,-5.127852951767704,0.2587429313670631,-4.200922469970157,0.17279805981166227,17.533693,17.866405,16.977894,0.88851166
210.04104822824354,0.1355152690013241,14.47304967927244,0.11998478883203974,-0.25725362167507,0.16620528579492766,-0.5353669957829875,0.2907072854679946,-1.5955033022844136,0.2494855604418066,17.726109,18.296738,17.052923,1.2438145
210.13429594547202,0.09127210159403072,14.651410450277446,0.06854802533339603,1.128284980532258,0.10644054969205599,-14.220990847879586,0.21691463741140887,-6.038761859203365,0.1432502973640244,17.042423,17.764212,16.191917,1.5722942
210.00341906796217,0.2020873362553636,14.55214246040086,0.16809208718666532,0.4411853656815555,0.24671280711368743,-0.7643122972205376,0.5091577971837411,-0.5981858358123407,0.4075761183836572,18.403816,18.873526,17.741352,1.1321735
210.0227082374272,0.4328490328985354,14.400854592936573,0.3419512069343812,-0.1758400701675913,0.5016835411646077,-55.435470327627236,0.8796047560150143,-8.805331185062348,0.6630191804965226,19.47741,20.038048,18.653316,1.3847313
209.90646562058961,0.25233003838474055,14.47174056815992,0.1889335884419904,0.19138952739738915,0.29020139207578954,1.323900174197258,0.6100003182473783,-7.339862054715997,0.40431392412168426,18.702923,18.96643,18.165482,0.8009491
210.10726847601873,0.4546643546115039,14.552311769742404,0.30160905830591617,-0.3872005480629016,0.5164278405889984,0.4088193020624613,0.9032480990018665,0.17434444452269054,0.55770289018495,19.644337,19.646208,19.106237,0.5399704
209.84497121481195,0.1893072914565076,14.558883814751129,0.13616386020509758,0.2071506850993551,0.21115798023259666,-13.438277618942568,0.4211631063766634,4.079943297931477,0.2535964647387549,18.195005,19.048477,17.233713,1.814764
209.95671264798187,0.618010718689979,14.469997054751616,0.4756430798253547,-0.14094520940366123,0.7372511848170977,-1.3729123100705372,1.3648359563070382,-2.504794201089493,0.9653194352325379,19.951714,20.235905,19.379078,0.8568268
209.8914202535738,0.2255211418869985,14.471012178399432,0.17790526547487062,2.1204957463515335,0.26825861483055563,7.406875742990432,0.5017050673094804,-5.573285678426272,0.3457705393419321,18.508556,19.679375,17.373661,2.3057137
210.16484938415556,0.5343012045693951,14.47440532206379,0.3377459012165897,-0.5905933349862612,0.5371454882313468,-0.42957249170845724,1.0256984846831436,-1.0460716745646288,0.6424415456426051,19.707851,19.698608,19.579874,0.11873436
210.1325710235028,0.08281684522302513,14.615274494847398,0.0601198923340143,0.514609724130412,0.09095093042848665,-2.7641594684641415,0.18822804926978853,-4.838159079525048,0.12521299178624204,17.036182,17.454378,16.437096,1.0172825
209.916636978703,0.6733590682175968,14.519411612765564,0.4588385501065762,2.66838528092719,0.8089256267661956,-13.618566960699114,1.1869532521294708,-28.880668443656013,0.8213905784489525,19.780333,20.981512,18.429499,2.5520134
210.0164888974247,0.4878793676862158,14.407271165138981,0.41815064262103174,0.5812557168808101,0.6025367271032397,-0.32838917312314564,1.0161109740078782,-0.710961444548415,0.8816476370055021,19.648342,19.6458,19.414536,0.23126411
209.9787077943726,0.4148794802838212,14.620945554787554,0.3469033804642271,0.3570440420940172,0.5104378966654546,-0.06760941018931252,0.9146454544234812,0.017256346354704882,0.7768047860650162,19.567095,19.501734,19.293581,0.20815277
210.19942534288924,0.37067983936022175,14.481603922189432,0.2526719851806267,0.7100744273632829,0.38641411009023013,-7.010844467480242,0.7359228960903509,11.894653821783884,0.4741866359106267,18.820145,20.134924,17.583538,2.5513859
210.04617998697637,0.4509280850327982,14.40543649567094,0.3456065938053926,0.03579801326615507,0.5199138842924274,-1.461662945022961,0.9163764478384916,-2.2933694523042135E-4,0.654439606757002,19.423698,19.537916,18.987268,0.55064774
209.89486478151684,0.4733060453040143,14.431741797000766,0.3869910029603179,-1.2257519505978354,0.560777943064689,-1.8845351847123994,1.1247851213625204,-1.2687839474195344,0.7904974552492093,19.673265,19.56759,19.496687,0.07090378
